sector,stock_name,avg_yearly_return,variance_sum
Basic-Materials,CTA-PB,0.08164875258850214,0.0
Financial-Services,CTACU,0.09931537640810881,0.010877542160892543
Industrials,CTAS,0.2890764716737069,0.02689134812295125
Financial-Services,CTBI,0.1250121319281256,0.03738813093284199
Consumer-Cyclical,CTB,0.08997114718002965,0.10131347605638974
Technology,CTEK,0.0885881538072999,0.127661637253822
Technology,CTG,0.014787429578948552,0.0871201002209809
Consumer-Cyclical,CTHR,0.1716921609730749,0.3860574564665114
Healthcare,CTLT,0.24655024072139278,0.1364372920927944
Healthcare,CTMX,0.02177234604385031,0.3134117559392127
Real-Estate,CTO,0.07350360527722727,0.04104893633236322
Energy,CTRA,0.5654646976244981,2.441592239826049
Consumer-Cyclical,CTRC,0.024308113350458925,0.8979479445153107
Real-Estate,CTRE,0.28184131784886246,0.07226928515401738
Industrials,CTRM,-0.7394366197183099,0.0
Consumer-Cyclical,CTRN,0.06126448353916201,0.12638791405756078
Financial-Services,CTR,-0.0017673013606239775,0.04278682592123137
Technology,CTSH,0.1228744164030657,0.04603250979197236
Healthcare,CTST,-0.5219312274931676,0.0810552653149576
Technology,CTS,0.14759229104085536,0.069920676698363
Real-Estate,CTT,0.06843088509928512,0.10792798220391453
Basic-Materials,CTVA,0.003053953172718014,0.0
Technology,CTXS,0.13985699820160977,0.038257979431032686
Financial-Services,CUBA,0.06727630493178396,0.04618344957414185
Real-Estate,CUBE,0.19831681510333715,0.028083777851215498
Financial-Services,CUBI-PC,0.046392784690053986,0.003853603195182368
Financial-Services,CUBI,0.1681164528647417,0.08378653722798124
Industrials,CUB,0.06285742878121107,0.016080518086763536
Healthcare,CUE,0.9179118414339484,2.24143393463055
Consumer-Cyclical,CUK,0.08021013212267963,0.04504851383055107
Consumer-Cyclical,CULP,0.08686621775256712,0.11380086619129119
Financial-Services,CURO,-0.02756457960490984,0.06548226136509883
Industrials,CVA,0.051340774522067104,0.04015198180907752
Financial-Services,CVBF,0.14002606908845422,0.04716988338826819
Consumer-Cyclical,CVCO,0.20429442651791868,0.051290141281141656
Financial-Services,CVCY,0.18800822391536753,0.06210463571315258
Industrials,CVEO,-0.2086873914482622,0.23298680051344087
Healthcare,CVET,-0.7351524879614767,0.0
Energy,CVE,-0.028830044969926825,0.08034940231514005
Consumer-Cyclical,CVGI,0.1890379017255314,0.5107441217382844
Consumer-Defensive,CVGW,0.22366167879671406,0.046809980450031055
Energy,CVIA,-0.6344509594882729,0.05924657010219992
Energy,CVI,0.3658908082589548,0.28741610881481516
Technology,CVLT,0.09704426323357496,0.08416744219407891
Financial-Services,CVLY,0.2700138684657656,0.13547902847404764
Consumer-Cyclical,CVNA,1.0097058294613965,0.4154343277654977
Industrials,CVR,0.13001838474457308,0.12214546667627957
Healthcare,CVS,0.12207923048344602,0.03761359733122489
Industrials,CVTI,0.369573572396533,0.7495143138907797
Industrials,CVV,0.0770470551660231,0.18891060420779743
Financial-Services,CWBC,0.24266867296034494,0.25151484474815117
Healthcare,CWBR,0.23599628170582282,0.5643494891401467
Utilities,CWEN-A,nan,nan
Utilities,CWEN,0.042696129360406954,0.05625371694129544
Consumer-Cyclical,CWH,0.08211068965592233,0.22698225599622518
Industrials,CWST,0.3585344408342922,0.21567805859989062
Utilities,CWT,0.15090731076465794,0.027250346998733105
Industrials,CW,0.2003183155586603,0.08776794524018153
Consumer-Cyclical,CXDC,-0.10006530021799223,0.06562272292628388
Energy,CXO,0.11029949030136195,0.11846985443483815
Real-Estate,CXP,0.036438466066122076,0.007894528703256673
Real-Estate,CXW,0.06023835722998795,0.07015186489616479
Basic-Materials,CX,-0.015036311159974025,0.16769384289225212
Healthcare,CYAD,-0.12171413485098262,0.5105791656043389
Technology,CYBE,0.25991621160736683,0.6156621873671163
Technology,CYBR,0.3394382568300542,0.10870876599673462
Healthcare,CYCN,-0.7824,0.0
Industrials,CYD,0.16626209017493374,0.2664493269007027
Healthcare,CYH,-0.0902385571317192,0.19730008283415162
Communication-Services,CYOU,0.03363260186746892,0.08223624612208058
Technology,CY,0.18306167182539396,0.16764953690575046
Financial-Services,CZNC,0.1716479195403937,0.030437970156652932
Consumer-Cyclical,CZR,0.2754756261771848,0.6848298345524032
Financial-Services,CZWI,0.1501845783344924,0.019015655325875874
Energy,CZZ,0.27653395582026413,0.42798542015331326
Technology,DAIO,0.17815511310764753,0.4875511367889536
Technology,DAKT,0.05305251571403187,0.12777267982480014
Industrials,DAL,0.2632923119463103,0.20590610362225287
Consumer-Cyclical,DAN,0.14435904955619738,0.15764422374036566
Healthcare,DARE,-0.43289789151176444,0.1305938282475607
Consumer-Defensive,DAR,0.16285290051631032,0.08054732937629017
Technology,DAVA,0.4583034742570113,0.24236271076552385
Technology,DBD,0.22374101692060214,1.1366314508179258
Financial-Services,DBL,0.07227356950419853,0.013135421086231362
Healthcare,DBVT,0.029579271256999978,0.2216981466690359
Technology,DBX,-0.19911132610047683,0.009294100500749625
Financial-Services,DB,-0.1553000935603181,0.04437475011288463
,DCF,0.061690225251054956,0.2368946451789066
Industrials,DCI,0.14757097390006957,0.05913183109296096
Financial-Services,DCOM,0.10049581039104057,0.02222407244204925
Industrials,DCO,0.1601288667749339,0.1332259545108788
Healthcare,DCPH,0.6775943006970389,0.848656602503621
Energy,DCP,0.10412759572584782,0.10255273000045231
Financial-Services,DDF,0.17270089868672425,0.018074214868580386
Financial-Services,DDMX,0.042857142857142844,0.0
Technology,DDOG,-0.06369268897149939,0.0
Financial-Services,DEACU,0.17014925373134318,0.0
Real-Estate,DEA,0.16470587854492166,0.07325207091459832
Consumer-Cyclical,DECK,0.2989110100951465,0.30957970418287967
Real-Estate,DEI,0.1540455064720337,0.017527938912203445
Technology,DELL,0.22187093899202337,0.027505640573828226
Healthcare,DERM,0.18603524263495683,0.41574313931842305
Financial-Services,DEX,0.09054727876908618,0.026276302133027583
Industrials,DE,0.1665492036666067,0.05460679489551682
Financial-Services,DFIN,-0.16331714837529662,0.013625907889053348
Financial-Services,DFNSU,0.016949152542372874,0.0
Financial-Services,DFP,0.1045603848410356,0.03598768663922412
Financial-Services,DFS,0.2368878116933611,0.06757653414732863
Financial-Services,DGICA,0.0342683235805092,0.016594309238188085
Technology,DGII,0.10101550975200753,0.08887510561200888
Healthcare,DGX,0.08623147725589815,0.028300755243665637
Consumer-Defensive,DG,0.22763480184918086,0.021152966993297485
Real-Estate,DHC,415.65288554323104,1552727.658127095
Financial-Services,DHF,0.09219819506760718,0.017858390068451996
Consumer-Cyclical,DHI,0.2258163081621817,0.1115593747713535
Healthcare,DHR-PA,0.20072509521966708,0.0
Industrials,DHX,0.06589828729626003,0.33185689045177275
Financial-Services,DHY,0.09543253490199437,0.02219757968766283
Financial-Services,DIAX,0.0753363027051187,0.02413608913015204
Consumer-Cyclical,DIN,0.21331904863943332,0.13506948926359988
Technology,DIOD,0.13622970757374464,0.08182050499876868
Communication-Services,DISCA,0.1032554421557937,0.07158755470103365
Communication-Services,DISCB,0.12211048183807156,0.069632158194417
Communication-Services,DISCK,0.11677469175732605,0.07234266821879924
Communication-Services,DISH,0.12389689768913643,0.11733447264431611
Communication-Services,DIS,0.1845582886030866,0.027742439550562416
Communication-Services,DJCO,0.22486030078151317,0.11272237782833183
Energy,DKL,0.1210390104245242,0.02464845097045331
Consumer-Cyclical,DKS,0.14138586807035752,0.12085844354361948
Consumer-Cyclical,DLA,0.16764607832257816,0.1311931350636988
Communication-Services,DLB,0.10163143821111123,0.08078449501103394
Industrials,DLHC,0.4318166604911111,0.9003982822967966
Energy,DLNG-PB,-0.004863404273558081,0.06938286825794213
Energy,DLNG,-0.0807039482445734,0.2322661744690619
Consumer-Cyclical,DLPH,0.05645524118070698,0.1693071474427619
Communication-Services,DLPN,0.16275227716645072,1.7719959371432363
Real-Estate,DLR-PC,0.04275539126465797,0.000341715317211134
Real-Estate,DLR-PG,0.06414850275656525,0.0074328220837682766
Real-Estate,DLR-PI,0.04294519882706913,0.0026652926194765465
Real-Estate,DLR-PJ,0.11166898188505647,0.035297827371304116
Real-Estate,DLR-PK,0.15449202350965574,0.0
Real-Estate,DLR-PL,0.04451639012545519,0.0
Real-Estate,DLR,0.1524031595059472,0.03661795847220596
Consumer-Cyclical,DLTH,0.08052509792830169,0.22739976698774705
Consumer-Defensive,DLTR,0.21519466455728073,0.06834095596260228
Communication-Services,DLX,0.21110354349497537,0.10797819534324142
Consumer-Defensive,DL,0.34034623835886624,1.3926472627447972
Financial-Services,DMB,0.06543127007051769,0.03136061875993089
Financial-Services,DMF,0.07344976835274436,0.014442981161016393
Energy,DMLP,0.14154535465159768,0.1488083825683713
Financial-Services,DMO,0.13196438692311385,0.012387001199643578
Technology,DMRC,0.21809785855222055,0.32313671119670284
Healthcare,DMTK,-0.11386842252821629,0.03951422248856344
Consumer-Cyclical,DNKN,0.16335960506885444,0.031180371020770727
Healthcare,DNLI,-0.04274545715701741,0.05855021954462836
Energy,DNN,-0.004522167459891005,0.3327748339260825
Energy,DNOW,-0.10051432793240327,0.06818279002421883
Financial-Services,DNP,0.12289322262270246,0.017588810868742203
Technology,DOCU,0.47096404111883977,0.17324508119868753
Real-Estate,DOC,0.13876168242694825,0.02133130862981559
Consumer-Defensive,DOGZ,-0.26667476912193827,0.11863373516341269
Consumer-Cyclical,DOOO,0.17370643572177144,0.21441044759854488
Industrials,DOOR,0.12669703349794514,0.13013698155768277
Consumer-Cyclical,DORM,0.3316965910455464,0.23117834466500226
Industrials,DOV,0.20829974538090607,0.07294831651814368
Basic-Materials,DOW,0.08397702515349564,0.0
Technology,DOX,0.11430317403496282,0.012440321287310681
Communication-Services,DOYU,-0.23139745916515417,0.0
Energy,DO,-0.18576086353954777,0.04200502331600833
Financial-Services,DPG,0.06631661000620379,0.039102763738662005
Industrials,DPHCU,0.025,0.0
Consumer-Cyclical,DPZ,0.46991239175332106,0.08478598705337942
Real-Estate,DRH,0.09046650997776048,0.0628922098788535
Consumer-Cyclical,DRI,0.17706075630853296,0.014637004217486597
Healthcare,DRNA,0.3016420492679485,0.9339158138661087
Energy,DRQ,0.02215335267994062,0.10548544577064303
Healthcare,DRRX,0.7506947014304527,4.8253511487622385
Industrials,DRTT,0.12163519446782496,0.07611230759809227
Consumer-Cyclical,DS-PB,0.10173253839357983,0.0015229272033597883
Consumer-Cyclical,DS-PC,0.02904772292533827,2.920076258018781e-05
Consumer-Cyclical,DS-PD,0.0839638948538837,0.009715797565815124
Financial-Services,DSE,-0.09891264522108666,0.10484971391489828
Technology,DSGX,0.22840771039848923,0.04141618552817122
Industrials,DSKE,-0.0771043013747377,0.14247106071089655
Financial-Services,DSL,0.07045734649899078,0.02506390935029552
Financial-Services,DSM,0.07794193787286705,0.015589859632541022
Technology,DSPG,0.14914392126700088,0.09180367135830686
Energy,DSSI,0.633170731707317,0.0
Technology,DSWL,0.040671829382724574,0.06702662182322722
Industrials,DSX,-0.08577433357784213,0.13549627704799122
Consumer-Cyclical,DS,0.36831503847240343,0.5466983349237442
Consumer-Defensive,DTEA,-0.2025689010008433,0.09567193555679332
Utilities,DTE,0.1610510268460576,0.012180693981298115
Financial-Services,DTF,0.06120036439636491,0.010900411290592143
Real-Estate,DTLA-P,-0.1512696238295232,0.017297538157331226
Technology,DT,-0.007843137254901933,0.0
Financial-Services,DUC,0.03937112074202447,0.006554959634847537
Utilities,DUK-PA,0.1442910915934755,0.0
Healthcare,DVA,0.11879906888630591,0.046835795756694186
Energy,DWSN,0.021463533110054632,0.36428852759405245
Real-Estate,DX-PB,0.09902922673639139,0.008280817141383214
Healthcare,DXCM,0.5007958483024234,0.3144341699718166
Technology,DXC,0.18270400334179757,0.20948022480153314
Financial-Services,DXR,0.04354781107368848,0.10418469280499794
Consumer-Cyclical,DXYN,0.17825487437970836,0.9476192978183278
Healthcare,DYAI,0.2510614600883499,0.4729938950698755
Industrials,DY,0.26955192124303046,0.17283144685787355
Utilities,D,0.129018236916236,0.017805611752739064
Real-Estate,EARN,0.05780503958907558,0.022730274921796106
Consumer-Cyclical,EAT,0.1663480811301561,0.052313843600025944
Communication-Services,EA,0.2540628711208103,0.14966087015183302
Consumer-Cyclical,EBAY,0.15510773470527545,0.05071800005539453
Industrials,EBF,0.08061979577978143,0.0412378571481827
Financial-Services,EBMT,0.14794525176658532,0.0655858303590607
Utilities,EBR-B,0.4760113593809101,0.7866235142918319
Utilities,EBR,0.27577600827647214,1.8294898115038234
Financial-Services,EBSB,0.21310736011267073,0.041893174580702346
Healthcare,EBS,0.18217002418703312,0.09264762350149867
Financial-Services,EBTC,0.1604891192312578,0.049006938459854585
Technology,EB,-0.24835144927536232,0.0004347829368830063
Financial-Services,ECCB,0.08084411921701823,0.0017632090273240091
Financial-Services,ECC,0.08270329558463971,0.02187038813545863
Financial-Services,ECF,0.12766986661684795,0.022992026234312023
Industrials,ECHO,0.07020846957266469,0.04820212914159711
Basic-Materials,ECL,0.17659026625939628,0.015556870535289003
Technology,ECOM,0.03830843427613818,0.3534190424599482
Healthcare,ECOR,-0.6970526695526695,0.002009769007848012
Financial-Services,ECPG,0.13195351485396056,0.129039146837365
Energy,ECT,-0.12302648344942031,0.1400741015120679
Energy,EC,0.12786715308828547,0.2028745309325622
Healthcare,EDAP,0.22080933388118207,0.39663804414850673
Financial-Services,EDD,0.03952517991872042,0.03861513930552059
Financial-Services,EDF,0.08130860107113354,0.057394948877496146
Healthcare,EDIT,0.21150484828257543,0.19104013442329368
Financial-Services,EDI,0.037788699292147794,0.05095945234531481
Consumer-Cyclical,EDNT,-0.36949213055249763,0.04869604502488678
Utilities,EDN,0.2803992895897655,0.5995956901645094
Industrials,EDRY,0.06548336368150962,0.026133791826179455
Healthcare,EDSA,0.6364525390001139,5.662083424738981
Financial-Services,EDTX,0.03706859707233673,0.00011860487651676766
Communication-Services,EDUC,0.30437133866985133,0.32050405776162266
Consumer-Defensive,EDU,0.3339660048663481,0.32377270596674473
Utilities,ED,0.12193262368685284,0.016366195052831947
Financial-Services,EEA,0.05855798967264729,0.03493054946808967
Technology,EEFT,0.252681592317008,0.09726537851220166
Communication-Services,EEX,-0.13072357295480563,0.03902421630018404
Utilities,EE,0.16179572593342947,0.024324858267306515
Financial-Services,EFC,0.10910931733361148,0.027031188924008503
Financial-Services,EFF,0.04143541640823128,0.020551466032899802
,EFL,-0.05334036411511128,0.03578989662266754
Financial-Services,EFR,0.06731286943900439,0.013637694588155719
Financial-Services,EFT,0.0700777141425589,0.017564376486316778
Industrials,EFX,0.19458059345641857,0.042486800553402246
Financial-Services,EGBN,0.19601489471147682,0.058655817520217056
Financial-Services,EGF,0.022718265594730773,0.0019582884617390084
Financial-Services,EGIF,0.05005421964475063,0.058926010967805434
Technology,EGOV,0.16932055026699727,0.11812575292458653
Healthcare,EGRX,0.7298564742950644,2.979217136534136
Healthcare,EHC,0.16078804937748958,0.03250327128576992
Financial-Services,EHTH,0.3742405404875459,0.45084852340008386
,EIC,2.6121700326498685,45.09787754775531
Healthcare,EIDX,1.4508281938325993,3.1075632409711043
Technology,EIGI,-0.06980013688254075,0.0661111212709335
Healthcare,EIGR,-0.0024458655484406733,0.39760432762695236
Financial-Services,EIG,0.13860257036191304,0.04796746493736405
Financial-Services,EIM,0.07290666784725741,0.013011778463872756
Utilities,EIX,0.13025167120672843,0.03244737831673243
Healthcare,ELAN,-0.04340548447149907,0.00044436231369988943
Consumer-Defensive,ELF,0.06394687307359456,0.3122100070452276
Healthcare,ELMD,0.24169456926149713,0.39820083752911234
Healthcare,ELOX,-0.1624308685108203,0.4259643115953925
Utilities,ELP,0.0955850050451316,0.20543227322957908
Technology,ELSE,0.018069936515293702,0.015770383847400312
Real-Estate,ELS,0.27075799341423845,0.020597411737847442
Financial-Services,ELVT,-0.10883877978114882,0.04648191000636267
Consumer-Cyclical,ELY,0.12158876552984546,0.03688836187965152
Consumer-Defensive,EL,0.2820615777714294,0.07773869316024315
Financial-Services,EMCF,0.12001652528691162,0.017119314651775814
Industrials,EME,0.14584586022672658,0.05017083921988561
Financial-Services,EMF,0.05214320569027098,0.0516498928276254
Industrials,EML,0.12319569694635557,0.023002610443878448
Basic-Materials,EMN,0.15256183396040493,0.06804575227625634
Financial-Services,EMO,0.010554411674979395,0.04256551127329878
Industrials,EMR,0.10855893817676132,0.047523368092213976
Basic-Materials,EMX,0.1165502979417409,0.3406756787352486
Energy,ENBL,0.029462072118443594,0.1810048909475476
Energy,ENB,0.1367026129302474,0.05344983225677439
Healthcare,ENDP,0.025857120838851805,0.39557434285178095
Industrials,ENG,0.17214198184337692,0.7160538401174505
Utilities,ENIA,0.06106390864759381,0.048103448046329274
Utilities,ENIC,-0.014899130144346472,0.04567822624338118
Energy,ENLC,0.16546833267299324,0.3184420761015591
Healthcare,ENLV,-0.40947079057228647,0.12163762998846502
Technology,ENPH,0.8621416498944767,2.7156610989915886
Industrials,ENR-PA,0.103641160949868,0.0
Industrials,ENR,0.06354764589501519,0.08582385436573978
Healthcare,ENSG,0.3225146686524372,0.11069703944239831
Industrials,ENS,0.17322416462791662,0.10417317668954244
Healthcare,ENTA,0.3332501851207673,0.21367656147518757
Technology,ENTG,0.2744336351448684,0.07868454024014167
Healthcare,ENTX,-0.4221303731695796,0.025619654219648007
Communication-Services,ENT,-0.17927080442955903,0.12971503983978924
Financial-Services,ENVA,0.10863253060965143,0.2603102071181526
Technology,ENV,0.3671552119176747,0.3532487387593807
Financial-Services,ENX,0.046880431309235374,0.012875695235947416
Healthcare,ENZ,0.0157372955482084,0.14231352474667325
Energy,EOG,0.07946377336032809,0.0428634075121399
Financial-Services,EOI,0.10726653224323142,0.021616797042656125
Healthcare,EOLS,0.04023342670401494,0.00030780425459944446
Financial-Services,EOS,0.11932241576866358,0.020196225897938076
Financial-Services,EOT,0.07601076939428777,0.013400519371269664
Technology,EPAM,0.4562360362989387,0.12475467893791592
Technology,EPAY,0.13562584293630275,0.04443860516537096
Consumer-Defensive,EPC,-0.012421802360188309,0.044008508481334044
Energy,EPD,0.16077796931859462,0.041037709542715566
Energy,EPM,0.12522102432222085,0.2064923425122256
Real-Estate,EPR-PG,0.07343646428554106,0.03179907301419498
Real-Estate,EPRT,0.4709971049741806,0.17042842254602103
Real-Estate,EPR,0.14209352899288116,0.016223044147316686
Healthcare,EPZM,0.3062675654593279,1.2991003939658812
Financial-Services,EQBK,0.07363926122518127,0.04521767409588671
Real-Estate,EQIX,0.25844512794185953,0.1415855115203236
Energy,EQM,0.15192734666670235,0.16447389209869015
Energy,EQNR,0.029965858085566965,0.028131915737010016
Real-Estate,EQR,0.15113222136394125,0.0421795285915255
Financial-Services,EQS,-0.04294811602400036,0.019328509266509385
Energy,EQT,-0.02278318792730895,0.084334488152663
Healthcare,EQ,1.8359516395753908,20.567334071630277
Energy,ERA,0.1308651766278158,0.45109613431594003
Energy,ERF,0.08970377207557842,0.455293721842684
Financial-Services,ERIE,0.2055272009213262,0.040109357466498415
Industrials,ERII,0.10197927855351929,0.1376891001145063
Consumer-Cyclical,ERI,0.7218486282770309,1.5274589261218123
Communication-Services,EROS,-0.03657512793388935,0.2565889979057304
Healthcare,ERYP,-0.22392010880248023,0.08625525765581007
Real-Estate,ESBA,0.047912515902792815,0.024637588962658264
Financial-Services,ESBK,0.0685532197898431,0.03519581973443413
Consumer-Cyclical,ESCA,0.3303034937893632,0.4568275037526458
Financial-Services,ESGRO,0.10416567852848542,0.02487102521514238
Financial-Services,ESGRP,0.11563718769372276,0.025182799795125072
Financial-Services,ESGR,0.11596091753608766,0.01873599036669985
Basic-Materials,ESI,0.049879393964441465,0.10207825649881248
Industrials,ESLT,0.14341965226529318,0.06805699800255187
Financial-Services,ESNT,0.16873445064816991,0.07917832403166147
Healthcare,ESPR,0.7150685770159405,2.562624558079185
Industrials,ESP,0.06115917542780448,0.025877475532544235
Financial-Services,ESQ,0.1817588348044592,0.00471913168109606
Real-Estate,ESRT,0.04580045711314183,0.023021769682290062
Financial-Services,ESSA,0.061013237508039345,0.011070463499695468
Real-Estate,ESS,0.179749619807016,0.02868798496412901
Healthcare,ESTA,0.047428038302427214,5.165794702238339e-05
Technology,ESTC,-0.027171202629146525,0.0023342483716527486
Financial-Services,ESXB,0.22061435772974805,0.23186534091511532
Utilities,ES,0.16862972888985345,0.011786059340924773
Financial-Services,ETB,0.09370455502923614,0.015622593214251818
Financial-Services,ETG,0.1268006209382559,0.03440681700517749
Consumer-Cyclical,ETH,0.0809530753319826,0.05869902676617853
Financial-Services,ETJ,0.05320651000001109,0.016285844735137056
Communication-Services,ETM,0.031300598975791474,0.1343990776810792
Healthcare,ETNB,0.31449999999999995,0.0
Healthcare,ETON,0.014872108795944885,0.03245416433726356
Financial-Services,ETO,0.14105168535114979,0.043616233105535786
Energy,ETP-PE,0.02983837546622472,0.0
Energy,ETRN,-0.0812767938948567,0.0266452055121112
Consumer-Cyclical,ETSY,0.33874543910732224,0.4810703856556066
Healthcare,ETTX,-0.22589186721450472,0.2223178159058343
Financial-Services,ETV,0.10153852487574774,0.009183562890084731
Financial-Services,ETW,0.07985689088357463,0.017178388079384765
Financial-Services,ETX,0.07147111424864701,0.023903254239644702
Financial-Services,ETY,0.10710717599526103,0.022724319469832204
Energy,ET,0.28648425179306014,0.19160536376667994
Energy,EURN,0.11651651142369997,0.16490798380377747
Basic-Materials,EVA,0.25825406924781513,0.06345443811855207
Technology,EVBG,0.5951000857897147,0.035699409934196874
Communication-Services,EVC,0.1688989653764411,0.6609430204517801
Communication-Services,EVER,3.2301113544663203,16.217535891934318
Healthcare,EVFM,-0.14809250340163493,0.333628493683605
Financial-Services,EVF,0.07269778505169104,0.013305397221891313
Healthcare,EVGN,0.11141793414991863,1.0951664631697646
Financial-Services,EVG,0.05788916294170872,0.006896784120625996
Healthcare,EVH,-0.04035556505496779,0.17020731961490138
Healthcare,EVLO,-0.4360731589147287,0.06209972240649037
Financial-Services,EVM,0.06456117240370708,0.013882573688664957
Financial-Services,EVN,0.08803920786587108,0.022389293546585108
Healthcare,EVOK,-0.21594984779457746,0.04792633693342801
Technology,EVOP,0.16222936858351222,0.0046504995910858085
Utilities,EVRG,0.16213423500690444,0.014745428688472223
Consumer-Cyclical,EVRI,0.34439930113349304,0.9418488775683693
Financial-Services,EVR,0.1549034010443603,0.10661175414222009
Technology,EVTC,0.14333973193772653,0.1775955879872975
Financial-Services,EVT,0.1419511778122877,0.024422563565476278
Financial-Services,EVV,0.07387233103210254,0.008370695253049863
Financial-Services,EVY,0.06495068899008816,0.014814581176455722
Financial-Services,EV,0.11104506570055732,0.08022277605280431
Financial-Services,EWBC,0.14900099955484203,0.04496404814250314
Healthcare,EW,0.31575903773869796,0.13187007454246963
Utilities,EXC,0.057124983452165976,0.04556054545919839
Financial-Services,EXD,0.02972371473596998,0.015554627529512843
Healthcare,EXEL,0.42636116601443697,1.1180929388968266
Financial-Services,EXG,0.08386081331541782,0.022674403299354152
Basic-Materials,EXK,0.07897445839384344,0.3727076257890205
Technology,EXLS,0.15225222288735998,0.03174782467853236
Financial-Services,EXPCU,0.002999999999999936,0.0
Industrials,EXPD,0.11012348233373528,0.041447881643309134
Real-Estate,EXPI,0.9266908307210032,1.973193539433231
Industrials,EXPO,0.26812759475765435,0.011547432269892865
Consumer-Cyclical,EXPR,-0.08517359757744392,0.05269349091005161
Real-Estate,EXR,0.3016665892424252,0.043600921585393915
Energy,EXTN,-0.06811695889870982,0.1669783381059386
Technology,EXTR,0.21929539966677955,0.318205757479096
Healthcare,EYEN,-0.06317375886524812,0.42487744863185983
Consumer-Cyclical,EYE,0.9795585618476849,2.229480616822775
Healthcare,EYPT,0.16559633020913825,0.6571802657735567
Financial-Services,EZPW,0.005312438223801316,0.24065148033126724
Energy,E,0.017169743917609184,0.016858589496979628
Financial-Services,FAF,0.21354219268870614,0.09846935745220842
Consumer-Defensive,FAMI,-0.4545556461475745,0.14234240087472438
Financial-Services,FAM,0.06481725307237976,0.023870894923449022
Energy,FANG,0.32109838690422,0.3189725504815349
Consumer-Defensive,FARM,0.05517168711812538,0.16923864246927303
Technology,FARO,0.14415603659914655,0.11379299311095917
Industrials,FAST,0.17731696569049557,0.04574073048468999
Healthcare,FATE,0.32106684167513244,0.4000525400813056
Consumer-Cyclical,FAT,-0.25616473328280814,0.031136806320609927
Financial-Services,FAX,0.04606327359759266,0.018102645130740065
Consumer-Cyclical,FBHS,0.27857600186384185,0.1312620862666594
Healthcare,FBIOP,0.5430679545795133,0.39827308595266747
Financial-Services,FBIZ,0.2407877920002215,0.054948018394597606
Financial-Services,FBMS,0.21951005830857584,0.040000286737574275
Industrials,FBM,0.28703148559589436,0.6087023524880196
Financial-Services,FBNC,0.14294639437043144,0.03947415610759635
Financial-Services,FBSS,0.09352081549673441,0.03741412937690804
Communication-Services,FB,0.2947265335546838,0.17726480280218934
Financial-Services,FCAP,0.22167263554606847,0.033672390322084
Consumer-Cyclical,FCAU,0.2570633504913548,0.1970061431760945
Financial-Services,FCBC,0.14448891648181644,0.04855313944965602
Financial-Services,FCBP,0.09603954977728368,0.017184156005649192
Financial-Services,FCCO,0.18844836765595968,0.022512306038106628
Financial-Services,FCCY,0.1785038620788257,0.04251539512533977
Financial-Services,FCF,0.17334371353804862,0.07081366735610774
Financial-Services,FCNCA,0.13916246504864552,0.03521321349034274
Industrials,FCN,0.12448927025242866,0.0906033159387454
Financial-Services,FCO,0.049916072793614985,0.024203027146801503
Real-Estate,FCPT,0.1222273432098366,0.017818096486148537
Financial-Services,FCT,0.07371992053916503,0.013326587762990061
Basic-Materials,FCX,0.04338675340118128,0.25030059210929123
Industrials,FC,0.1929348833839275,0.05334750316082824
Financial-Services,FDEF,0.22146519428285982,0.02543848792167815
Financial-Services,FDEU,0.045667349998402024,0.05879059218872642
Consumer-Defensive,FDP,0.08788506745210298,0.06372528069836546
Financial-Services,FDS,0.17086252823523623,0.025527257211161808
Financial-Services,FDUS,0.12010332856566736,0.062273532237105717
Consumer-Defensive,FEDU,-0.3899606982449025,0.06303721721298793
Technology,FEIM,0.09242283187617041,0.024331575533434877
Financial-Services,FEI,0.040816003546440736,0.06050743283867711
Industrials,FELE,0.18113120403386523,0.06291857012960082
Communication-Services,FENG,0.0517830794585322,0.5353900465274276
Financial-Services,FEO,0.08138337572851664,0.037042767933083906
Energy,FET,-0.16437626773260267,0.19924750732542493
Technology,FEYE,-0.07983987955082271,0.056628334142067756
Utilities,FE,0.06822052454027323,0.03598660264020721
Financial-Services,FFA,0.12959861257848054,0.027224916916800047
Financial-Services,FFBC,0.11248179106503445,0.047372977081585665
Financial-Services,FFBW,-0.012375886164880149,0.013974211672124847
Financial-Services,FFG,0.16582293552904076,0.040774555994514065
Financial-Services,FFIC,0.11556054806922929,0.03669275286187784
Financial-Services,FFIN,0.18417958833618508,0.060970707851131366
Technology,FFIV,0.17496073961356318,0.24332977364194522
Financial-Services,FFNW,0.13130867165834298,0.07277224186055246
Financial-Services,FFWM,0.14236899900650066,0.058744205324856906
Basic-Materials,FF,0.07867406444585429,0.03315922311489135
Financial-Services,FGB,0.1219514531217936,0.044796961450972825
Healthcare,FGEN,0.18987753060138038,0.22759415441657804
Financial-Services,FHB,-0.1278856045601385,0.16036487427399115
Financial-Services,FHI,0.08538363791696724,0.01108232921090985
Financial-Services,FHN,0.0618659898023781,0.06012989375633698
Financial-Services,FIBK,0.16140881474322608,0.08775566565701616
Technology,FICO,0.34898913114823193,0.0687405420452232
Financial-Services,FIF,0.09705339653971426,0.05659634130463804
,FINS,3.807821839258433,132.70955584456618
Financial-Services,FINV,-0.38995082501993455,0.015623535452671311
Real-Estate,FISK,-0.004088149444001874,0.021350433304539958
Financial-Services,FISV,0.2580150480594231,0.027271028576305246
Technology,FIS,0.22220150957595383,0.02927024799468399
